tconst,primaryTitle,titleLength,numVotes,logVotes,averageRating
tt0417072,R-Point,1,5136,3.710625015060797,6.3
tt0417148,Snakes on a Plane,4,131467,5.118816752700453,5.4
tt0417741,Harry Potter and the Half-Blood Prince,6,469848,5.671957382535813,7.6
tt0417795,Internetrix,1,12,1.0791812460476249,6.8
tt0418279,Transformers,1,594058,5.773828848769511,7.0
tt0418587,Camp X-Ray: Ghosts of Guantánamo Bay,6,40,1.6020599913279623,5.9
tt0419706,Doom,1,107035,5.029525813399014,5.2
tt0420076,Pokémon: Jirachi - Wish Maker,5,3616,3.5582284218033258,5.8
tt0421054,Domino,1,64568,4.810017334300899,5.9
tt0421143,A New Wave,3,380,2.57978359661681,4.3
tt0421237,Royal Kill,2,513,2.7101173651118162,2.9
tt0421983,Choker,1,325,2.5118833609788744,2.6
tt0422091,Dhoom,1,18124,4.258254053507148,6.7
tt0423515,Way of the Vampire,4,1485,3.171726453653231,1.9
tt0425943,The Cutoff,2,15,1.1760912590556813,5.9
tt0427343,Southern Justice,2,112,2.0492180226701815,3.3
tt0427848,Shadow: Dead Riot,3,936,2.971275848738105,4.0
tt0428897,The Nowhere Man,3,27,1.4313637641589874,5.5
tt0429106,What Lies Above,3,325,2.5118833609788744,3.9
tt0429493,The A-Team,2,245022,5.3892050804855565,6.7
tt0429858,A Cowboy's Silver Lining,4,26,1.414973347970818,6.2
tt0432021,Resident Evil: Extinction,3,182769,5.261902535650354,6.3
tt0435286,Pokémon the Movie: Destiny Deoxys,5,3378,3.5286596452349897,6.1
tt0435705,Next,1,147851,5.169824266251472,6.2
tt0436339,G-Force,1,42562,4.629022027382759,5.1
tt0437086,Alita: Battle Angel,3,225435,5.353021343506187,7.3
tt0437179,See No Evil,3,25797,4.411569203668632,5.1
tt0437977,A Dragon's Tale,3,12,1.0791812460476249,7.0
tt0438052,The Gene Generation,3,2594,3.4139699717480614,4.3
tt0438488,Terminator Salvation,2,342474,5.534627606236796,6.5
tt0439532,Dead End Road,3,402,2.60422605308447,2.4
tt0439533,Dead Leaves,2,3538,3.5487578285737045,7.2
tt0439615,Horrors of War,3,1074,3.0310042813635367,2.9
tt0439789,Ronin Boys,2,9,0.9542425094393249,6.0
tt0439874,Wesley Cash,2,70,1.845098040014257,7.4
tt0440963,The Bourne Ultimatum,3,602702,5.78010263262856,8.0
tt0441035,Crooked,1,403,2.6053050461411096,4.0
tt0441048,Dhoom 2,2,23719,4.375096375095397,6.5
tt0441481,Cop Unbowed,2,26,1.414973347970818,5.2
tt0441773,Kung Fu Panda,3,416834,5.619963135939638,7.5
tt0441876,Dead Heat Under the Shrubs,5,14,1.146128035678238,7.2
tt0442933,Beowulf,1,161179,5.207308456958971,6.2
tt0443473,The Condemned,2,50167,4.700418130878234,6.0
tt0443632,The Sentinel,2,47698,4.6785001692461154,6.1
tt0443771,Robotech: The Shadow Chronicles,4,1483,3.1711411510283822,6.5
tt0446010,No Rules,2,59,1.7708520116421442,7.0
tt0446313,Dragon Squad,2,1500,3.1760912590556813,5.4
tt0446326,Magnificent Team,2,15,1.1760912590556813,5.1
tt0447160,GB: 2525,2,31,1.4913616938342726,7.7
tt0447200,The Hitman Chronicles,3,15,1.1760912590556813,6.7
tt0447635,Pros and Ex-Cons,3,309,2.4899584794248346,3.6
tt0447853,Bar Paradise,2,23,1.3617278360175928,3.0
tt0447929,Dope in Motion,3,7,0.8450980400142568,4.9
tt0447988,Goodnite Charlie,2,81,1.9084850188786497,7.7
tt0448694,Puss in Boots,3,143711,5.157490011394249,6.6
tt0449010,Eragon,1,121600,5.084933574936716,5.1
tt0449062,Lost in Plainview,3,176,2.24551266781415,4.2
tt0450293,Loaded,1,200,2.3010299956639813,3.6
tt0451134,Mustang Sally,2,1359,3.1332194567324945,3.4
tt0451208,Spotless,1,80,1.9030899869919435,6.6
tt0451229,Thrill Kill Jack in Hale Manor,6,25,1.3979400086720377,5.3
tt0452597,The Champagne Gang,3,425,2.6283889300503116,3.0
tt0452608,Death Race,2,197145,5.294785766953519,6.4
tt0452668,Pterodactyl,1,2259,3.353916230920363,3.1
tt0453467,Deja Vu,2,291962,5.465326329995531,7.1
tt0453492,Cody Black,2,150,2.1760912590556813,3.2
tt0453556,TMNT,1,61128,4.786240186675221,6.2
tt0454402,Bad Guys,2,177,2.247973266361807,4.2
tt0455326,Aqua Teen Hunger Force Colon Movie Film for Theaters,9,13310,4.124178055474675,6.7
tt0455823,Unnoticed,1,22,1.3424226808222062,4.8
tt0455829,Vettaiyaadu Vilaiyaadu,2,6643,3.8223642524415493,7.9
tt0455930,Paintball the Movie: Court Jesters,5,43,1.6334684555795864,6.7
tt0455944,The Equalizer,2,331215,5.520109996801594,7.2
tt0455991,Deaden,1,178,2.250420002308894,4.3
tt0457290,Striking Range,2,750,2.8750612633917,3.9
tt0457319,Dead Heist,2,935,2.9708116108725178,3.8
tt0457495,Stormbreaker,1,23485,4.370790564519267,5.1
tt0457748,Adventures of Johnny Tao,4,442,2.645422269349092,4.3
tt0458339,Captain America: The First Avenger,5,734894,5.8662247016216815,6.9
tt0458481,Frank Miller's Sin City: A Dame to Kill For,9,151999,5.181840730734835,6.5
tt0458525,X-Men Origins: Wolverine,3,465120,5.667565014426352,6.6
tt0460843,Killing Down,2,137,2.1367205671564067,3.8
tt0461552,No More Dirty Deals,4,48,1.6812412373755872,3.5
tt0461936,Don,1,34147,4.533352554557032,7.2
tt0462190,Backlash,1,189,2.2764618041732443,3.2
tt0462322,Grindhouse,1,177555,5.2493329066676795,7.5
tt0462396,The Last Legion,3,34088,4.5326015211923965,5.4
tt0462465,Outlander,1,71712,4.855591834854967,6.2
tt0462499,Rambo,1,217298,5.337055729114077,7.0
tt0463854,28 Weeks Later,3,257769,5.41123068672389,7.0
tt0463985,The Fast and the Furious: Tokyo Drift,7,240445,5.381015750447102,6.0
tt0465234,National Treasure: Book of Secrets,5,217688,5.337834489319356,6.5
tt0465494,Hitman,1,160310,5.204960614115603,6.3
tt0465506,Doomed to Consume,3,71,1.8512583487190752,4.5
tt0465580,Push,1,105359,5.0226716399288325,6.1
tt0465602,Shoot 'Em Up,3,143882,5.158006466003069,6.7
tt0466837,Hunting Dragonflies,2,21,1.3222192947339193,5.6
tt0467923,Gamera the Brave,3,941,2.973589623427257,6.6
tt0468538,Ride or Die,3,118,2.0718820073061255,1.7
tt0470575,Meteor,1,18,1.255272505103306,4.0
tt0470582,Up in Harlem,3,18,1.255272505103306,4.6
tt0471041,The Tournament,2,34027,4.531823661088799,6.1
tt0471921,Snakes and Arrows,3,23,1.3617278360175928,5.3
tt0472033,9,1,132835,5.1233125200934895,7.1
tt0472143,Moses: Fallen. In the City of Angels.,7,20,1.3010299956639813,6.0
tt0472399,The Mechanic,2,150159,5.176551367392139,6.6
tt0473024,Crossover,1,8931,3.950900089366387,2.1
tt0473188,Bobby Z,2,14043,4.1474598958471045,5.9
tt0473348,Dead Men Walking,3,1197,3.0780941504064105,4.1
tt0473439,The Angels of Death Island,5,29,1.462397997898956,7.5
tt0473658,Inuyasha the Movie 4: Fire on the Mystic Island,9,1592,3.20194306340165,7.4
tt0475228,Bone Dry,2,1146,3.059184617631371,5.5
tt0475306,Inner Rage,2,46,1.662757831681574,4.4
tt0475750,Typhoon,1,1243,3.094471128641645,5.8
tt0476680,Naruto the Movie: Ninja Clash in the Land of Snow,10,5475,3.738384123512156,6.7
tt0476703,Terminal Island,2,34,1.5314789170422551,3.9
tt0476969,Choppertown: The Sinners,3,93,1.968482948553935,7.4
tt0477080,Unstoppable,1,183969,5.26474464766612,6.8
tt0477138,Kush,1,255,2.406540180433955,3.7
tt0477349,Piranha,1,1668,3.22219604630172,6.0
tt0478024,Kill Zone,2,11392,4.056599976292781,7.0
tt0479219,The 8th Plague,3,861,2.935003151453655,4.2
tt0479874,"Bullets, Blood & a Fistful of Ca$h",7,687,2.8369567370595505,4.8
tt0479884,Crank,1,233434,5.368164111936373,6.9
tt0479948,Living & Dying,3,1800,3.255272505103306,3.9
tt0480255,The Losers,2,90988,4.958984118942735,6.3
tt0480948,Vehicles and Weapons: Making 'Tomb Raider 2',7,12,1.0791812460476249,8.1
tt0482456,Awaken the Dead,3,577,2.7611758131557314,2.4
tt0483607,Doomsday,1,73132,4.864107450589388,6.0
tt0485323,Fullmetal Alchemist the Movie: Conqueror of Shamballa,7,10471,4.019988159591286,7.4
tt0486569,Sasquatch Mountain,2,845,2.926856708949692,3.7
tt0488164,Moscow Zero,2,1663,3.2208922492195193,3.0
tt0488763,Shadowless Sword,2,2769,3.4423229557455746,6.4
tt0489015,Dangerous Men,2,395,2.59659709562646,4.3
tt0489099,Jumper,1,285613,5.455777970960491,6.1
tt0489270,Saw III,2,177604,5.249452742739683,6.2
tt0489563,Stealing Summer,2,21,1.3222192947339193,5.7
tt0490081,Asudem,1,471,2.673020907128896,5.0
tt0490143,Hell's End,2,18,1.255272505103306,5.7
tt0490181,Mutant Chronicles,2,25571,4.407747712226174,5.2
tt0490964,Hat Trick,2,79,1.8976270912904414,7.8
tt0493118,The Deal,2,299,2.4756711883244296,4.7
tt0493464,Wanted,1,358676,5.554702317807062,6.7
tt0494249,Last Hour,2,796,2.900913067737669,3.0
tt0495747,The Quick and the Undead,5,1285,3.1089031276673134,2.7
tt0496375,Prisoners of the Sun,4,1205,3.080987046910887,3.7
tt0496412,Tracker,1,30,1.4771212547196624,7.0
tt0496806,Ocean's Thirteen,2,319713,5.504760295682008,6.9
tt0499238,Milarepa,1,939,2.972665592266111,7.0
tt0499448,The Chronicles of Narnia: Prince Caspian,6,193292,5.286213879751508,6.5
tt0499464,Dracula's Curse,2,830,2.9190780923760737,3.0
tt0499518,LoveDeath,1,178,2.250420002308894,6.4
tt0499556,War,1,85094,4.929898938947621,6.2
tt0756707,Rigged,1,1612,3.2073650374690716,5.6
tt0758762,The Last Sentinel,3,1606,3.205745540942662,3.7
tt0763832,Alice in Wasteland,3,60,1.7781512503836436,5.1
tt0764219,An American Cyborg,3,8,0.9030899869919435,6.5
tt0765432,The Baader Meinhof Complex,4,35662,4.552205695670721,7.4
tt0770828,Man of Steel,3,687059,5.836994032946333,7.0
tt0772175,Jersey Justice,2,120,2.0791812460476247,6.0
tt0772193,Primeval,1,12871,4.109612290308459,4.8
tt0775440,Cell,1,25189,4.401210926406311,4.4
tt0780484,Blizhniy Boy: The Ultimate Fighter,5,210,2.322219294733919,5.4
tt0780500,Deep Winter,2,613,2.787460474518415,4.5
tt0780595,Redline,1,8546,3.9317628884811775,4.0
tt0780644,Wages of Sin,3,83,1.919078092376074,5.9
tt0780645,War of the Dead,4,2526,3.402433346219312,4.1
tt0781046,Kunoichi nimpoden: Kaen imbi,4,15,1.1760912590556813,4.7
tt0785035,Ong Bak 2,3,29251,4.466140717838994,6.2
tt0790724,Jack Reacher,2,306853,5.486930373593804,7.0
tt0790810,The Last Bad Neighborhood,4,24,1.380211241711606,5.2
tt0795362,Cowboy Smoke,2,104,2.0170333392987803,4.8
tt0796366,Star Trek,2,575644,5.760153982323077,7.9
tt0799951,Body Armour,2,882,2.94546858513182,4.0
tt0800080,The Incredible Hulk,3,431397,5.6348771206275,6.7
tt0802952,Bode Miller: Flying Downhill,4,13,1.1139433523068367,8.5
tt0805511,Confinement,1,16,1.2041199826559248,4.9
tt0805520,An Easy Grand,3,12,1.0791812460476249,8.2
tt0808151,Angels & Demons,3,271890,5.434393234712605,6.7
tt0808339,The Heir Apparent: Largo Winch,5,13431,4.128108349103107,6.5
tt0810779,Bound by Blood,3,50,1.6989700043360187,5.3
tt0810815,Cross the Line,3,38,1.5797835966168101,3.9
tt0810817,The Da Vinci Treasure,4,849,2.928907690243953,2.2
tt0810831,Digimon Tamers: Battle of Adventurers,5,167,2.2227164711475833,6.8
tt0811011,Pirates of Treasure Island,4,961,2.9827233876685453,2.3
tt0814022,Bangkok Dangerous,2,54833,4.73904200747027,5.4
tt0816437,Bloody Tie,2,639,2.8055008581584002,6.3
tt0816638,The Runner: Extreme UltraRunner David Horton,6,25,1.3979400086720377,7.0
tt0816657,Speed,1,509,2.7067177823367587,2.9
tt0816711,World War Z,3,598511,5.777072136689632,7.0
tt0818226,Shoot First and Pray You Live (Because Luck Has Nothing to Do with It),14,258,2.41161970596323,6.1
tt0822802,Death Toll,2,440,2.6434526764861874,2.3
tt0822823,Lady Samurai,2,30,1.4771212547196624,4.8
tt0822847,Priest,1,114678,5.059480110185348,5.7
tt0823645,Eddie Monroe,2,84,1.9242792860618816,7.5
tt0825231,Bonita Beach Bob,3,6,0.7781512503836436,7.7
tt0826542,Fighting with Anger,3,73,1.863322860120456,4.9
tt0828558,Crops,1,22,1.3424226808222062,4.4
tt0830515,Quantum of Solace,3,403580,5.605929635996846,6.6
tt0831387,Godzilla,1,373154,5.57188810137278,6.4
tt0831888,Tekkonkinkreet,1,12554,4.098782124314692,7.6
tt0835775,Electric Slide,2,799,2.902546779313991,4.7
tt0840296,Back Stab,2,11,1.0413926851582251,6.3
tt0841021,For Right or Wrong,4,31,1.4913616938342726,7.7
tt0841103,Fight Ring,2,47,1.6720978579357175,3.6
tt0841174,Street Revenge,2,105,2.0211892990699383,2.9
tt0844479,The Collector,2,58132,4.764415264880041,6.4
tt0848228,The Avengers,2,1254633,6.098516706387527,8.0
tt0854667,Showdown at Area 51,4,843,2.9258275746247424,3.3
tt0854679,Ten Dead Men,3,627,2.7972675408307164,3.3
tt0858486,Battle for Terra,3,11313,4.053577787125283,6.5
tt0860528,Salvation,1,112,2.0492180226701815,2.8
tt0861686,Almost Related,2,8,0.9030899869919435,6.8
tt0861701,Deadlands: The Rising,3,581,2.7641761323903307,2.2
tt0872223,Special Ops: Delta Force,4,25,1.3979400086720377,6.1
tt0872253,First Strike,2,47,1.6720978579357175,5.5
tt0872289,Plook mun kuen ma kah 4,6,334,2.5237464668115646,4.2
tt0873886,Red State,2,61923,4.791851988564446,6.2
tt0875609,Pokémon: Lucario and the Mystery of Mew,7,4017,3.6039018317316716,6.9
tt0875627,Vagabond,1,10,1.0,6.6
tt0890870,Saw IV,2,139623,5.144956965209182,5.9
tt0891592,Street Fighter: The Legend of Chun-Li,6,22933,4.360460871050178,3.7
tt0892041,Border Lost,2,254,2.404833716619938,4.1
tt0892082,The Mercy Man,3,18,1.255272505103306,7.2
tt0892769,How to Train Your Dragon,5,662225,5.821005572002132,8.1
tt0892782,Monsters vs. Aliens,3,146241,5.16506914811758,6.4
tt0892899,Outpost,1,16194,4.209354134940161,5.8
tt0893492,Immortal,1,238,2.376576957056512,6.1
tt0901507,Rise of the Footsoldier,4,19064,4.2802140293384,6.8
tt0902313,Pirate Camp,2,67,1.8260748027008264,6.0
tt0906665,Sukiyaki Western Django,3,14643,4.1656300623761835,6.2
tt0910868,Nightmare City 2035,3,701,2.8457180179666586,3.3
tt0913354,Armored,1,29675,4.472390727626629,5.7
tt0914823,House Under Siege,3,118,2.0718820073061255,4.5
tt0915739,The Caper,2,75,1.8750612633917,3.9
tt0922428,Fear Ever After,3,41,1.6127838567197355,7.3
tt0923653,The Dead Undead,3,824,2.9159272116971158,2.9
tt0923985,We Are the Strange,4,594,2.7737864449811935,5.6
tt0925245,Heatstroke,1,744,2.8715729355458786,3.0
tt0926132,Road to Red,3,485,2.6857417386022635,4.1
tt0929742,Deep Gold 3D,3,322,2.507855871695831,3.0
tt0934584,Supercroc,1,968,2.9858753573083936,2.1
tt0936501,Taken,1,562867,5.7504057874095045,7.8
tt0937347,Already Dead,2,1981,3.296884475538547,5.6
tt0937385,The 7 Swords,3,84,1.9242792860618816,5.7
tt0938283,The Last Airbender,3,151893,5.181537759831035,4.0
tt0942899,Pesticide,1,26,1.414973347970818,6.7
tt0944834,Dragon Hunters,2,11948,4.077295213932091,6.6
tt0944835,Salt,1,294197,5.468638239805214,6.4
tt0945355,Mobile Suit Gundam: The 08th MS Team - Miller's Report,10,110,2.041392685158225,6.3
tt0948470,The Amazing Spider-Man,3,556243,5.745264558675726,6.9
tt0950682,Adrenaline,1,27,1.4313637641589874,7.2
tt0951333,The Missing Lynx,3,1079,3.0330214446829107,5.3
tt0955392,Hot Rod Horror,3,139,2.143014800254095,2.6
tt0963966,The Sorcerer's Apprentice,3,152520,5.183326796601633,6.1
tt0963973,The Battle of Aiken,4,20,1.3010299956639813,5.1
tt0964510,Drawn by Pain,3,100,2.0,3.8
tt0969650,Stratagem,1,8,0.9030899869919435,6.1
tt0969653,White Wall,2,1197,3.0780941504064105,5.8
tt0972558,Dark Planet,2,5245,3.7197454925295768,5.1
tt0972878,Kill Zone,2,36,1.5563025007672873,5.2
tt0975738,Sinatra Club,2,477,2.678518379040114,5.0
tt0977214,Hero Wanted,2,6954,3.8422346863472394,5.6
tt0977639,Boyle Heights,2,9,0.9542425094393249,4.6
tt0977658,Interception,1,237,2.374748346010104,2.4
tt0983193,The Adventures of Tintin,4,215680,5.333809874855226,7.3
tt0984067,Dragon in Fury,3,18,1.255272505103306,4.7
tt0984126,Iron Lion,2,7,0.8450980400142568,6.0
tt0985694,Machete,1,189675,5.278010092736105,6.6
tt0986263,Surrogates,1,168478,5.226543198368244,6.3
tt0988045,Sherlock Holmes,2,580338,5.763681008699967,7.6
tt0996979,Alien Raiders,2,8555,3.932220013877119,5.6
tt0997038,The Butcher,2,740,2.8692317197309762,5.3
tt1000095,Pokémon Ranger and the Temple of the Sea,8,2207,3.343802333161655,6.0
tt10011228,Hunted,1,127,2.103803720955957,5.9
tt1001548,Contract Killers,2,1157,3.0633333589517497,4.5
tt10017680,P Storm,2,512,2.709269960975831,5.8
tt10022870,SIUAT Sumanth 3,3,8,0.9030899869919435,8.5
tt10038028,The Struggle,2,32,1.505149978319906,2.3
tt10044182,Block Z,2,114,2.0569048513364727,5.9
tt10059518,Unhinged,1,28370,4.452859335795853,6.0
tt10060386,Hellcat's Revenge II: Deadman's Hand,5,29,1.462397997898956,4.8
tt10070730,Rise of the Machine Girls,5,30,1.4771212547196624,5.0
tt10075788,The Hunger Games Premiere,4,20,1.3010299956639813,6.9
tt10079698,Attack in LA,3,58,1.7634279935629373,4.1
tt10087134,Jack & Daniel,3,436,2.639486489268586,4.4
tt10091268,Lock & Key,3,49,1.6901960800285136,6.3
tt10097958,Gripped: Climbing the Killer Pillar,5,70,1.845098040014257,5.0
tt10098494,Guilt by Design,3,258,2.41161970596323,5.9
tt10121762,Uriyadi 2,2,686,2.8363241157067516,7.2
tt10126136,Tribal Get Out Alive,4,1996,3.3001605369513523,6.5
tt10133300,Rakshasudu,1,1000,3.0,8.2
tt1013752,Fast & Furious,3,261314,5.417162677847767,6.6
tt1015457,Kiss from the Grave,4,12,1.0791812460476249,6.1
tt1018824,The Prey,2,13,1.1139433523068367,4.5
tt10203762,Trapp Life,2,5,0.6989700043360189,7.0
tt10204316,Through the Ashes,3,89,1.9493900066449128,3.4
tt10207954,Kalki,1,467,2.6693168805661123,7.0
tt1022883,Pig Hunt,2,2437,3.386855529184724,4.7
tt1023140,Sons of Virginia,3,10,1.0,7.9
tt1023347,Universal Soldiers,2,1451,3.161667412437736,1.7
tt10238788,Monster Island,2,464,2.6665179805548807,2.6
tt10275080,Agent Jade Black,3,203,2.307496037913213,1.7
tt1027683,Kill Speed,2,1811,3.2579184503140586,3.9
tt10279010,Chasing the Dragon II: Wild Wild Bunch,7,478,2.6794278966121188,5.8
tt1028528,Death Proof,2,267282,5.426969712352142,7.0
tt1028558,Nadiya Kollappetta Rathri,3,286,2.456366033129043,5.8
tt1029231,Krrish 3,2,20560,4.313023110323238,5.2
tt10295602,Line Walker 2: Invisible Spy,5,611,2.786041210242554,6.0
tt10300380,Sangathamizhan,1,277,2.4424797690644486,3.5
tt10307440,The Decline,2,6679,3.8247114434647345,5.9
tt10319676,Termination,1,147,2.167317334748176,2.6
tt1032755,RocknRolla,1,234855,5.370799810630804,7.3
tt10334602,Sivappu Manjal Pachai,3,1104,3.0429690733931802,7.1
tt1034032,Gamer,1,129667,5.112829463042867,5.8
tt1034431,Bheemaa,1,845,2.926856708949692,5.7
tt1037116,One Piece: Episode of Alabasta - The Desert Princess and the Pirates,12,1276,3.1058506743851435,7.0
tt10378798,The Mummy Rebirth,3,686,2.8363241157067516,2.8
tt10398376,Gunfight at Silver Creek,4,6,0.7781512503836436,7.7
tt10417622,Crazy World,2,385,2.5854607295085006,7.6
tt10419266,BoBoiBoy Movie 2,3,485,2.6857417386022635,6.6
tt10427010,Undercover vs. Undercover,3,67,1.8260748027008264,4.9
tt1042916,Totally Spies! The Movie,4,446,2.649334858712142,6.4
tt1043842,Appleseed Ex Machina,3,9331,3.969928189428116,7.1
tt1043844,Eyeborgs,1,2151,3.3326404103874627,4.8
tt10443172,Spider-Man: Identity,2,12,1.0791812460476249,6.7
tt1045673,Wasteland,1,235,2.3710678622717363,2.7
tt10456740,Lost Bullet,2,6777,3.8310374856400253,6.2
tt1046173,G.I. Joe: The Rise of Cobra,6,198491,5.2977408197190385,5.8
tt10463422,DSP Dev,2,64,1.806179973983887,6.0
tt10463692,Catch of the Day 2: You Die at Dawn!,9,5,0.6989700043360189,9.4
tt10466348,Code of Thieves,3,58,1.7634279935629373,3.1
tt10468636,Thambi,1,1603,3.204933522354145,6.8
tt10473414,The Bravest Escort Group,4,8,0.9030899869919435,8.0
tt10477858,Hellfire!,1,21,1.3222192947339193,2.1
tt10486170,Stalked,1,192,2.2833012287035497,2.5
tt10497516,Pharaoh's War,2,234,2.369215857410143,3.5
tt10497826,Kasablanka,1,784,2.8943160626844384,6.1
tt10525174,Narco Soldiers,2,60,1.7781512503836436,4.3
tt10530286,The Beast,2,647,2.8109042806687006,6.0
tt1053424,Repo Men,2,100991,5.0042826725500165,6.3
tt1053857,For a Fistful of Diamonds,5,107,2.0293837776852097,2.2
tt10550884,The Divine Fury,3,2125,3.3273589343863303,6.2
tt1055369,Transformers: Revenge of the Fallen,5,382585,5.582727938652772,6.0
tt10577854,Surge of Dawn,3,25,1.3979400086720377,7.7
tt1059316,Serpent and the Sun: Tales of an Aztec Apprentice,9,24,1.380211241711606,7.3
tt1059786,Eagle Eye,2,175436,5.244118716721612,6.6
tt1059836,Transit,1,10746,4.031246836232675,5.8
tt1060277,Cloverfield,1,371494,5.569951803862586,7.0
tt10621032,Lupin III: The First,4,1201,3.079543007402906,6.9
tt10622220,Human Lost,2,161,2.2068258760318495,5.2
tt10623658,Xira,1,10,1.0,6.7
tt10627720,Ne Zha,2,5573,3.7460890430562004,7.5
tt1062902,Criminal Xing,2,73,1.863322860120456,4.3
tt1062960,Rewind,1,6,0.7781512503836436,7.0
tt1064210,Liar's Pendulum,2,63,1.7993405494535817,7.2
tt1064801,Red Canyon,2,717,2.8555191556678,3.5
tt1067065,Ben David: Broken Sky,4,27,1.4313637641589874,4.5
tt1067773,Game of Assassins,3,2158,3.334051440346892,5.5
tt10691908,Confound,1,6,0.7781512503836436,6.2
tt10701926,L.O.R.D: Legend of Ravaging Dynasties 2,6,71,1.8512583487190752,6.0
tt10709060,Game Over,2,8,0.9030899869919435,5.0
tt1071815,Naruto the Movie 3: Guardians of the Crescent Moon Kingdom,10,3224,3.508395033133053,6.5
tt10726604,The Bad Guys: The Movie,5,886,2.9474337218870508,6.0
tt10728282,This Is Not a Movie,5,158,2.1986570869544226,7.6
tt1073223,Detective Conan: Countdown to Heaven,5,1911,3.281260687055013,7.6
tt1073482,Banshee!!!,1,352,2.546542663478131,3.5
tt10734928,The Legend of Hei,4,623,2.7944880466591697,7.2
tt1074638,Skyfall,1,627651,5.7977182250976425,7.7
tt1075417,Race to Witch Mountain,4,55522,4.744465101778923,5.7
tt1075636,Blood Ties,2,63,1.7993405494535817,7.0
tt10763826,Marshal,1,275,2.439332693830263,6.8
tt1078597,Elimination,1,513,2.7101173651118162,3.3
tt1079360,The Girl from the Naked Eye,6,1971,3.2946866242794433,4.8
tt1080035,The Aurora,2,9,0.9542425094393249,4.4
tt1082577,Deadly Impact,2,2449,3.388988785124714,5.2
tt1082813,Children of the Hunt,4,32,1.505149978319906,5.7
tt10833860,Daaka,1,167,2.2227164711475833,6.1
tt10840884,Taish,1,2976,3.473632926873841,7.5
tt1084697,Jump Out Boys,3,576,2.760422483423212,2.5
tt1084972,Wanted,1,18711,4.272096998770794,6.6
tt10850450,Cabal,1,151,2.1789769472931693,2.1
tt1085382,Chicago Overcoat,2,976,2.9894498176666917,6.0
tt1085492,The Prince,2,17532,4.243831461981921,4.6
tt10869474,Safe,1,1049,3.020775488193558,7.4
tt1087431,Born Into Mafia,3,223,2.3483048630481607,1.4
tt1087472,Safehouse,1,148,2.1702617153949575,2.9
tt1087845,Fist of the Vampire,4,324,2.510545010206612,2.6
tt1090655,Fractured,1,17,1.2304489213782739,3.8
tt10919858,It's About Choices,3,23,1.3617278360175928,4.9
tt10926356,The Coming,2,132,2.12057393120585,1.4
tt10930912,The Second Target,3,10,1.0,7.0
tt1093357,The Darkest Hour,3,57688,4.7610854825528675,4.9
tt1093906,The Rig,2,1886,3.2755416884013098,3.2
tt10954196,In Jesus Name,3,5,0.6989700043360189,9.8
tt10955578,Action,1,708,2.850033257689769,4.5
tt10978398,Sky High,2,97,1.9867717342662448,6.5
tt10989808,Beckman,1,323,2.509202522331103,4.0
tt11032374,Demon Slayer the Movie: Mugen Train,6,2773,3.4429498695778618,8.3
tt1103256,Red Sands,2,3313,3.52022143588196,4.2
tt1104001,TRON: Legacy,2,312129,5.494334120971888,6.8
tt11045776,Bride of the Werewolf,4,93,1.968482948553935,3.0
tt1104684,Blackwater,1,135,2.130333768495006,3.4
tt1105742,Swamp Devil,2,910,2.9590413923210934,4.0
tt11064472,Market Raja MBBS,3,38,1.5797835966168101,3.2
tt11082512,Adventure Force 5,3,158,2.1986570869544226,5.0
tt11107074,My Hero Academia: Heroes Rising,5,3294,3.5177235948337358,7.9
tt1111422,The Taking of Pelham 123,5,185285,5.267840261839604,6.4
tt1112665,The Courier,2,19,1.2787536009528289,5.5
tt11127690,The Paramedic,2,7846,3.894648303793517,5.6
tt1112782,Thick as Thieves,3,33359,4.523213023350856,6.0
tt11135936,High & Low: The Worst,5,267,2.4265112613645754,6.5
tt1114271,Thursday,1,45,1.6532125137753437,7.2
tt11143196,Popcorn Monkey Tiger,3,271,2.432969290874406,7.6
tt11151982,Goblin Slayer: Goblin's Crown,4,488,2.6884198220027105,6.7
tt11156674,The Woman and the Gun,5,32,1.505149978319906,6.8
tt11161374,Beyond the Law,3,929,2.968015713993642,4.2
tt1117379,Bonnie & Clyde vs. Dracula,5,371,2.569373909615046,4.4
tt1117385,Felon,1,74812,4.873971265187858,7.4
tt11176322,Paydirt,1,1228,3.089198366805149,6.3
tt11177112,The Divine Move 2: The Wrathful,6,237,2.374748346010104,6.3
tt11189056,George Reddy,2,548,2.738780558484369,7.2
tt11191124,Primal: Tales of Savagery,4,1064,3.0269416279590295,8.5
tt11202796,A Rebel Born,3,79,1.8976270912904414,4.4
tt11208026,"The Badge, the Bible, and Bigfoot",6,16,1.2041199826559248,8.0
tt1121794,Sword of the Stranger,4,14865,4.172164913540956,7.8
tt1121931,Crank: High Voltage,3,139996,5.146115627087203,6.2
tt11229780,Infidel,1,1639,3.214578953570499,5.8
tt1123366,Atom Nine Adventures,3,77,1.8864907251724818,6.4
tt1124039,Echelon Conspiracy,2,18757,4.273163378412345,5.8
tt1124353,Skorumpowani,1,101,2.0043213737826426,3.4
tt1125254,Dragon Ball Z: Cooler's Revenge,5,6216,3.793511005792858,7.2
tt11268228,Thor: End of Days,4,7,0.8450980400142568,3.1
tt11274100,Archenemy,1,914,2.960946195733831,5.0
tt11285908,Ashfall,1,2848,3.4545399849648186,6.2
tt1129420,The Eleventh Hour,3,826,2.9169800473203824,4.5
